date_[y],h_[m]
1995.6123287671232,986.748199171387
1995.6150684931506,986.72593748942
1995.6178082191782,986.735904315487
1995.6205479452055,986.740670651197
1995.623287671233,986.742228800431
1995.6287671232876,986.728209594265
1995.631506849315,986.735489821061
1995.6342465753426,986.746222052723
1995.63698630137,986.737851681188
1995.6397260273973,986.740519999526
1995.6424657534246,986.730018081143
1995.645205479452,986.742890705355
1995.6479452054793,986.746720236726
1995.650684931507,986.740157370456
1995.6534246575343,986.740323939361
1995.6561643835616,986.751661849208
1995.658904109589,986.741667305119
1995.6616438356164,986.749984322116
1995.664383561644,986.751208550297
1995.6671232876713,986.748945674859
1995.6698630136987,986.753565233201
1995.672602739726,986.737621243112
1995.6753424657534,986.733968490735
1995.6780821917807,986.733674147166
1995.6808219178083,986.736187288538
1995.6835616438357,986.73107029032
1995.686301369863,986.740311005153
1995.6890410958904,986.738480404951
1995.6917808219177,986.738468470052
1995.694520547945,986.73745677527
1995.6972602739727,986.745192871429
1995.7,986.74077063147
1995.7027397260274,986.737960369326
1995.7054794520548,986.745480366983
1995.7082191780821,986.743748926558
1995.7109589041097,986.741990111768
1995.713698630137,986.738132037222
1995.7164383561644,986.744702385738
1995.7191780821918,986.737750978209
1995.7219178082191,986.745558701456
1995.7246575342465,986.74126325082
1995.727397260274,986.740650480613
1995.7301369863014,986.744351616129
1995.7328767123288,986.744258278981
1995.7356164383561,986.738361522555
1995.7383561643835,986.731806541793
1995.7410958904109,986.743404473178
1995.7438356164384,986.739162531681
1995.7465753424658,986.740491763689
1995.7493150684932,986.738340725191
1995.7520547945205,986.738869773224
1995.7547945205479,986.73719940614
1995.7575342465752,986.74296886567
1995.7602739726028,986.735956472345
1995.7630136986302,986.728386758827
1995.7657534246575,986.736449005082
1995.768493150685,986.735555623658
1995.7712328767122,986.733530408703
1995.7739726027398,986.734549400397
1995.7767123287672,986.732626019046
1995.7794520547945,986.737164162099
1995.782191780822,986.733481824398
1995.7849315068493,986.732373556122
1995.7876712328766,986.734673918225
1995.7904109589042,986.739534425549
1995.7931506849316,986.738097216934
1995.795890410959,986.735315199941
1995.7986301369863,986.735546570271
1995.8013698630136,986.729389347136
1995.804109589041,986.730716014281
1995.8068493150686,986.738801270723
1995.809589041096,986.730369681492
1995.8150684931506,986.729918180965
1995.817808219178,986.733810712583
1995.8205479452056,986.73666000925
1995.823287671233,986.737096299417
1995.8260273972603,986.735213155858
1995.8287671232877,986.734149881639
1995.8561643835617,986.649932294153
1995.858904109589,986.659896493889
1995.8616438356164,986.645760821179
1995.8643835616438,986.652627082542
1995.8671232876711,986.657351322472
1995.8698630136987,986.653885400854
1995.872602739726,986.649884706363
1995.8753424657534,986.647949374281
1995.8780821917808,986.652537295595
1995.8808219178081,986.648723664694
1995.8835616438357,986.658680256456
1995.886301369863,986.652542538941
1995.8890410958904,986.656907215714
1995.8917808219178,986.65487855114
1995.8945205479451,986.653431847692
1995.8972602739725,986.650344145484
1995.9,986.654288236983
1995.9027397260274,986.64908206556
1995.9054794520548,986.651367185637
1995.9082191780822,986.649261949584
1995.9109589041095,986.646895103157
1995.9136986301369,986.653352371417
1995.9164383561645,986.650552858599
1995.9191780821918,986.658440936357
1995.9219178082192,986.656462467276
1995.9246575342465,986.65930112917
1995.927397260274,986.660171186551
1995.9301369863015,986.655612493865
1995.9328767123288,986.653126850724
1995.9356164383562,986.658880897798
1995.9383561643835,986.659480166622
1995.941095890411,986.650362971239
1995.9438356164383,986.656951454468
1995.9465753424658,986.664230889641
1995.9493150684932,986.658490695991
1995.9520547945206,986.66191691719
1995.954794520548,986.661834584549
1995.9575342465753,986.662588738836
1995.9602739726026,986.651577549987
1995.9630136986302,986.655556132086
1995.9657534246576,986.647276600823
1995.968493150685,986.656151249073
1995.9712328767123,986.648608834483
1995.9739726027397,986.646931841038
1995.9767123287672,986.646908115596
1995.9794520547946,986.648368101567
1995.982191780822,986.642603063025
1995.9849315068493,986.647994823754
1995.9876712328767,986.643990915269
1995.990410958904,986.654469754547
1995.9931506849316,986.650270427577
1995.995890410959,986.657416606322
1995.9986301369863,986.651895899326
1996.0013661202186,986.651089518331
1996.0040983606557,986.651815255173
1996.0068306010928,986.654631056823
1996.00956284153,986.656771611422
1996.0122950819673,986.65315535292
1996.0150273224044,986.649444383569
1996.0177595628415,986.648174754344
1996.0204918032787,986.648695140146
1996.0232240437158,986.647396212444
1996.025956284153,986.647726267576
1996.02868852459,986.651460682973
1996.0314207650274,986.651694457978
1996.0341530054645,986.650637499057
1996.0368852459017,986.659140813164
1996.0396174863388,986.653381542303
1996.042349726776,986.659824962728
1996.045081967213,986.665594354272
1996.0478142076502,986.648628857918
1996.0505464480875,986.674140305258
1996.0532786885246,986.654392219149
1996.0560109289618,986.66462947987
1996.058743169399,986.648924558423
1996.061475409836,986.655995685607
1996.0642076502731,986.655736715533
1996.0669398907103,986.662146653049
1996.0696721311476,986.660971609876
1996.0724043715848,986.661976385862
1996.0751366120219,986.660361901857
1996.077868852459,986.658463432454
1996.0806010928961,986.657155795023
1996.0833333333333,986.66646401491
1996.0860655737704,986.662407934666
1996.0887978142077,986.651234987192
1996.0915300546449,986.651075013913
1996.094262295082,986.646410237066
1996.0969945355191,986.647607192397
1996.0997267759562,986.653310778551
1996.1024590163934,986.650630054064
1996.1051912568305,986.650878563523
1996.1079234972678,986.653747308068
1996.110655737705,986.648730187677
1996.113387978142,986.649763729423
1996.1161202185792,986.650509985164
1996.1188524590164,986.648034577258
1996.1215846994535,986.652874627151
1996.1243169398906,986.652065686882
1996.127049180328,986.648580575362
1996.129781420765,986.64962496236
1996.1325136612022,986.653489113785
1996.1571038251366,986.650071899407
1996.1598360655737,986.651275509037
1996.1625683060108,986.648688104935
1996.1653005464482,986.645615893416
1996.1680327868853,986.651068220846
1996.1707650273224,986.653295845725
1996.1734972677596,986.653325391002
1996.1762295081967,986.658936685883
1996.1789617486338,986.657671801746
1996.181693989071,986.649941250682
1996.1844262295083,986.65340672899
1996.1871584699454,986.654955331236
1996.1898907103825,986.649667150341
1996.1926229508197,986.65333332587
1996.1953551912568,986.649871516041
1996.198087431694,986.658246940002
1996.200819672131,986.6581550017
1996.2035519125684,986.649700406939
1996.2062841530055,986.654687857255
1996.2090163934427,986.65648703929
1996.2117486338798,986.648934776895
1996.214480874317,986.653855239972
1996.217213114754,986.654746814631
1996.2199453551912,986.654394047335
1996.2226775956285,986.657423826866
1996.2254098360656,986.656072682701
1996.2281420765028,986.659035435878
1996.23087431694,986.652559946291
1996.233606557377,986.656053102575
1996.2363387978141,986.654844805598
1996.2390710382513,986.6540177688
1996.2418032786886,986.6576365605
1996.2527322404371,986.653905536048
1996.2554644808743,986.655416690744
1996.2581967213114,986.651195710525
1996.2609289617487,986.650783932768
1996.2636612021859,986.65530285798
1996.266393442623,986.655451606028
1996.26912568306,986.6550033167
1996.2718579234972,986.652844985947
1996.2745901639344,986.651513088495
1996.2773224043715,986.653587931767
1996.2800546448088,986.645557018928
1996.282786885246,986.647756984457
1996.285519125683,986.647387825884
1996.2882513661202,986.650293169543
1996.2909836065573,986.652853779495
1996.2937158469945,986.653118507937
1996.2964480874316,986.650991404429
1996.299180327869,986.652295568958
1996.301912568306,986.650403673761
1996.3046448087432,986.653230810538
1996.3073770491803,986.655402508564
1996.3101092896175,986.649219033308
1996.3128415300546,986.653992754407
1996.3155737704917,986.661567790434
1996.318306010929,986.656603849493
1996.3210382513662,986.660533491522
1996.3237704918033,986.658651689067
1996.3265027322404,986.650131334551
1996.3292349726776,986.655969738029
1996.3319672131147,986.660063194111
1996.3346994535518,986.664633497596
1996.3374316939892,986.652955426835
1996.3401639344263,986.648209901527
1996.3428961748634,986.650756071322
1996.3456284153006,986.661934908479
1996.3483606557377,986.651780387387
1996.3510928961748,986.655512235127
1996.353825136612,986.653114707209
1996.3565573770493,986.648585136048
1996.3592896174864,986.6530581275
1996.3620218579235,986.655555880629
1996.3647540983607,986.662190400995
1996.3674863387978,986.660578927025
1996.370218579235,986.669167622924
1996.372950819672,986.676641821861
1996.3756830601094,986.659154932946
1996.3784153005465,986.669411375187
1996.3811475409836,986.659339419566
1996.3838797814208,986.654203657061
1996.386612021858,986.659650418907
1996.389344262295,986.661692376249
1996.3920765027322,986.652021159418
1996.3948087431695,986.647833179682
1996.3975409836066,986.657331911847
1996.4002732240438,986.654261925258
1996.4030054644809,986.664123060182
1996.405737704918,986.660399273969
1996.4084699453551,986.65806228295
1996.4112021857923,986.659837401472
1996.4139344262296,986.65833397489
1996.4166666666667,986.656897326931
1996.4193989071039,986.655442929827
1996.422131147541,986.662241634913
1996.4248633879781,986.660532226786
1996.4275956284152,986.664019281045
1996.4303278688524,986.658170621842
1996.4330601092897,986.65728997346
1996.4357923497269,986.652337953448
1996.438524590164,986.667764751241
1996.441256830601,986.657551393844
1996.4439890710382,986.665392806754
1996.4467213114754,986.657075105235
1996.4494535519125,986.655157386325
1996.4521857923498,986.658676391467
1996.454918032787,986.6549758818
1996.457650273224,986.654665695503
1996.4603825136612,986.650420232676
1996.4631147540983,986.66485342849
1996.4658469945355,986.652704022825
1996.4685792349726,986.662078700028
1996.47131147541,986.666637029499
1996.474043715847,986.658650373109
1996.4767759562842,986.653135640547
1996.4795081967213,986.671213278547
1996.4822404371585,986.665885916911
1996.4849726775956,986.659747843631
1996.4877049180327,986.652536950074
1996.49043715847,986.655316479504
1996.4931693989072,986.653652722947
1996.4959016393443,986.654842571355
1996.4986338797814,986.650469708256
1996.5013661202186,986.654143349268
1996.5040983606557,986.657864352688
1996.5068306010928,986.659635609947
1996.50956284153,986.657348421402
1996.5122950819673,986.659587722272
1996.5150273224044,986.65587400645
1996.5177595628415,986.650903703645
1996.5204918032787,986.655535569414
1996.5232240437158,986.659152572975
1996.525956284153,986.665915382095
1996.52868852459,986.649589487351
1996.5314207650274,986.658720954321
1996.5341530054645,986.657449909486
1996.5368852459017,986.66636847239
1996.5396174863388,986.660451843403
1996.542349726776,986.653247511946
1996.545081967213,986.650742183439
1996.5478142076502,986.650043189526
1996.5505464480875,986.651260053739
1996.5532786885246,986.654779092409
1996.5560109289618,986.6525618257
1996.558743169399,986.657552465796
1996.561475409836,986.658592265099
1996.5642076502731,986.66215706896
1996.5669398907103,986.657670822926
1996.5696721311476,986.660904660821
1996.5724043715848,986.660783138126
1996.5751366120219,986.661377457902
1996.577868852459,986.6639399454
1996.5806010928961,986.659376308322
1996.5833333333333,986.65809220355
1996.5860655737704,986.659624026157
1996.5887978142077,986.664443922229
1996.5915300546449,986.629698772915
1996.594262295082,986.665531555191
